,date,open,high,low,close,volume,dividends,stock_splits,ticker,capital_gains
46,2021-08-05 00:00:00-04:00,143.26900294123843,144.1072900112852,142.47945643165977,143.34698486328125,46397700,0.0,0.0,AAPL,
47,2021-08-06 00:00:00-04:00,142.86869219057516,143.61060825982952,142.16581806356817,142.66368103027344,54126800,0.22,0.0,AAPL,
48,2021-08-09 00:00:00-04:00,142.72222158501236,143.210327688173,142.0584044347056,142.61483764648438,48908700,0.0,0.0,AAPL,
49,2021-08-10 00:00:00-04:00,142.95656585685202,144.19635994581478,141.84368416396723,142.1365509033203,69023100,0.0,0.0,AAPL,
50,2021-08-11 00:00:00-04:00,142.57578725696132,143.22984760890972,142.06815276895088,142.3903045654297,48493500,0.0,0.0,AAPL,
51,2021-08-12 00:00:00-04:00,142.71249604702388,145.50446416374155,142.37081574173467,145.3482666015625,72282600,0.0,0.0,AAPL,
52,2021-08-13 00:00:00-04:00,145.42634081402107,145.88516176552068,144.74299521470792,145.55325317382812,59375000,0.0,0.0,AAPL,
53,2021-08-16 00:00:00-04:00,145.00657783567002,147.59354953492934,142.98582599022765,147.52520751953125,103296000,0.0,0.0,AAPL,
54,2021-08-17 00:00:00-04:00,146.65636676617194,148.07187159409528,145.5434853619502,146.61732482910156,92229700,0.0,0.0,AAPL,
55,2021-08-18 00:00:00-04:00,146.2366215497856,147.13473517673972,142.67343732669485,142.87844848632812,86326000,0.0,0.0,AAPL,
56,2021-08-19 00:00:00-04:00,141.5800998127829,144.47945217305653,141.06270837166667,143.2103729248047,86960300,0.0,0.0,AAPL,
57,2021-08-20 00:00:00-04:00,143.93272733385453,144.9675098694575,143.28842371499448,144.66488647460938,60549600,0.0,0.0,AAPL,
58,2021-08-23 00:00:00-04:00,144.7820517027598,146.61733569322215,144.37204430196212,146.1487579345703,60131800,0.0,0.0,AAPL,
59,2021-08-24 00:00:00-04:00,145.89489777853456,147.2713604372929,145.60203116452846,146.06085205078125,48606400,0.0,0.0,AAPL,
60,2021-08-25 00:00:00-04:00,146.24634576040117,146.7442235104866,144.28416462153382,144.83084106445312,58991300,0.0,0.0,AAPL,
61,2021-08-26 00:00:00-04:00,144.82112485660906,145.5727977281921,144.00109506679658,144.03038024902344,48597200,0.0,0.0,AAPL,
62,2021-08-27 00:00:00-04:00,143.97180225819312,145.2115961914639,143.33727014912955,145.06517028808594,55802400,0.0,0.0,AAPL,
63,2021-08-30 00:00:00-04:00,145.45565533870288,149.83885461039787,145.07493307828,149.47764587402344,90956700,0.0,0.0,AAPL,
64,2021-08-31 00:00:00-04:00,149.02859613337498,149.16526528048843,147.69117494824357,148.2183380126953,86453100,0.0,0.0,AAPL,
65,2021-09-01 00:00:00-04:00,149.1945515081308,151.2934023311897,148.71620204197066,148.8821563720703,80313700,0.0,0.0,AAPL,
66,2021-09-02 00:00:00-04:00,150.20979354918074,151.0395800272227,148.77476016459727,149.99502563476562,71115500,0.0,0.0,AAPL,
67,2021-09-03 00:00:00-04:00,150.10239938899159,150.9517142276546,149.44833892893834,150.6295623779297,57808700,0.0,0.0,AAPL,
68,2021-09-07 00:00:00-04:00,151.2836513561049,153.5191714127496,150.7174463222015,152.96273803710938,82278300,0.0,0.0,AAPL,
69,2021-09-08 00:00:00-04:00,153.24580029178898,153.30437064554417,150.31716343749,151.4202880859375,74420200,0.0,0.0,AAPL,
70,2021-09-09 00:00:00-04:00,151.79123351222952,152.39648028234163,150.28785845020124,150.40501403808594,57305700,0.0,0.0,AAPL,
71,2021-09-10 00:00:00-04:00,151.31293648668662,151.78151431271888,145.1627947987088,145.42637634277344,140893200,0.0,0.0,AAPL,
72,2021-09-13 00:00:00-04:00,147.04688016056696,147.818081410703,145.21159606216116,145.99256896972656,102404300,0.0,0.0,AAPL,
73,2021-09-14 00:00:00-04:00,146.7735062300835,147.4763801866019,143.4153339702326,144.59654235839844,109296300,0.0,0.0,AAPL,
74,2021-09-15 00:00:00-04:00,145.02610332343372,145.8851749521173,142.88819590848047,145.48492431640625,83281300,0.0,0.0,AAPL,
75,2021-09-16 00:00:00-04:00,144.90897545621797,145.42636685232276,143.71799510025087,145.25064086914062,68034100,0.0,0.0,AAPL,
76,2021-09-17 00:00:00-04:00,145.27991132028194,145.27991132028194,142.29268938190515,142.58555603027344,129868800,0.0,0.0,AAPL,
77,2021-09-20 00:00:00-04:00,140.37933813407227,141.3945924183066,137.90952209387459,139.539794921875,123478900,0.0,0.0,AAPL,
78,2021-09-21 00:00:00-04:00,140.50624891873463,141.16032435989862,139.38361057442205,140.0181427001953,75834000,0.0,0.0,AAPL,
79,2021-09-22 00:00:00-04:00,141.01387841720836,142.94677480134484,140.28171911608493,142.38058471679688,76404300,0.0,0.0,AAPL,
80,2021-09-23 00:00:00-04:00,143.1615238009879,143.5813028239796,142.17555476827644,143.33724975585938,64838200,0.0,0.0,AAPL,
81,2021-09-24 00:00:00-04:00,142.19510285111807,143.96204492535793,142.09747565204063,143.4251251220703,53477900,0.0,0.0,AAPL,
82,2021-09-27 00:00:00-04:00,142.00962976919416,142.48797924389808,140.39888514559524,141.91200256347656,74150700,0.0,0.0,AAPL,
83,2021-09-28 00:00:00-04:00,139.84240736288436,141.30672576458994,138.31951860844126,138.53428649902344,108972300,0.0,0.0,AAPL,
84,2021-09-29 00:00:00-04:00,139.08098176355122,141.013878143942,138.65144592439347,139.4324188232422,74602000,0.0,0.0,AAPL,
85,2021-09-30 00:00:00-04:00,140.24265523549735,140.94552924628812,137.91926531672686,138.134033203125,89056700,0.0,0.0,AAPL,
86,2021-10-01 00:00:00-04:00,138.52453927839463,139.52028013802934,135.80091312494108,139.25669860839844,94639600,0.0,0.0,AAPL,
87,2021-10-04 00:00:00-04:00,138.38788760314102,138.82719517325862,134.98091529074117,135.83021545410156,98322000,0.0,0.0,AAPL,
88,2021-10-05 00:00:00-04:00,136.17189733013998,138.85648190904183,136.044984928838,137.75335693359375,80861100,0.0,0.0,AAPL,
89,2021-10-06 00:00:00-04:00,136.15234566592073,138.76858776803195,135.07850605934124,138.62216186523438,83221100,0.0,0.0,AAPL,
90,2021-10-07 00:00:00-04:00,139.65696027730579,140.7893703718494,139.32505159657362,139.88148498535156,61732700,0.0,0.0,AAPL,
91,2021-10-08 00:00:00-04:00,140.60382633425183,140.75025218963773,139.16879336821262,139.50070190429688,58773200,0.0,0.0,AAPL,
92,2021-10-11 00:00:00-04:00,138.88572424122802,141.36529686032225,138.43666004151856,139.41287231445312,64452200,0.0,0.0,AAPL,
93,2021-10-12 00:00:00-04:00,139.82288519545196,139.84241361250955,137.68497785008697,138.143798828125,73035900,0.0,0.0,AAPL,
94,2021-10-13 00:00:00-04:00,137.88028796682775,138.03647067897177,135.88880570479802,137.55813598632812,78762700,0.0,0.0,AAPL,
95,2021-10-14 00:00:00-04:00,138.72951162040368,140.45741132647578,138.14377836199483,140.3402557373047,69907100,0.0,0.0,AAPL,
96,2021-10-15 00:00:00-04:00,140.35005282323274,141.45316264244676,140.0962280805495,141.39459228515625,67940300,0.0,0.0,AAPL,
97,2021-10-18 00:00:00-04:00,140.03765490452832,143.34701408719482,139.7545598847163,143.0639190673828,85589200,0.0,0.0,AAPL,
98,2021-10-19 00:00:00-04:00,143.51297237963328,145.62159463310732,143.06392303976392,145.22134399414062,76378900,0.0,0.0,AAPL,
99,2021-10-20 00:00:00-04:00,145.16276563549152,146.18779152686344,144.59656071553547,145.70944213867188,58418800,0.0,0.0,AAPL,
100,2021-10-21 00:00:00-04:00,145.2701339545865,146.08039186170322,144.35249211048287,145.9241943359375,61421000,0.0,0.0,AAPL,
101,2021-10-22 00:00:00-04:00,146.12922747617256,146.6075619891813,145.1042015405824,145.15301513671875,58883400,0.0,0.0,AAPL,
102,2021-10-25 00:00:00-04:00,145.14322894722775,145.8168177773373,144.10844635434742,145.10418701171875,50720600,0.0,0.0,AAPL,
103,2021-10-26 00:00:00-04:00,145.77779264971988,147.2518679421637,145.46539754636262,145.76803588867188,60893400,0.0,0.0,AAPL,
104,2021-10-27 00:00:00-04:00,145.80703638063864,146.16823008237915,144.95773664051836,145.30917358398438,56094900,0.0,0.0,AAPL,
105,2021-10-28 00:00:00-04:00,146.25616571377768,149.5264686918417,146.1585385042387,148.9407501220703,100077900,0.0,0.0,AAPL,
106,2021-10-29 00:00:00-04:00,143.7179583128391,146.3732566337639,142.927228830471,146.23658752441406,124953200,0.0,0.0,AAPL,
107,2021-11-01 00:00:00-04:00,145.44586537540286,146.13896771640327,144.28417043944881,145.4165802001953,74588300,0.0,0.0,AAPL,
108,2021-11-02 00:00:00-04:00,145.12373606469237,147.96451766703325,145.11396440756303,146.45138549804688,69122000,0.0,0.0,AAPL,
109,2021-11-03 00:00:00-04:00,146.81257403590004,148.35499132920407,146.25614074482093,147.88641357421875,54511500,0.0,0.0,AAPL,
110,2021-11-04 00:00:00-04:00,147.97426542713765,148.80403696262286,147.0566234619275,147.3690185546875,60394600,0.0,0.0,AAPL,
111,2021-11-05 00:00:00-04:00,148.49327073720926,148.7963357946924,146.7041933888627,147.89691162109375,65463900,0.22,0.0,AAPL,
112,2021-11-08 00:00:00-05:00,148.02402320404659,148.18044870579655,146.80197694204415,147.07571411132812,55020900,0.0,0.0,AAPL,
113,2021-11-09 00:00:00-05:00,146.84107977637362,148.0435691533501,146.70421118808,147.43743896484375,56787900,0.0,0.0,AAPL,
114,2021-11-10 00:00:00-05:00,146.66510417552323,146.7726448402154,144.54363371528353,144.612060546875,65187100,0.0,0.0,AAPL,
115,2021-11-11 00:00:00-05:00,145.62883774477925,146.0883134852804,144.37744845730748,144.56320190429688,41000000,0.0,0.0,AAPL,
116,2021-11-12 00:00:00-05:00,145.11063141972008,147.0365772200293,144.18187938974896,146.63575744628906,63804000,0.0,0.0,AAPL,
117,2021-11-15 00:00:00-05:00,147.00727451410145,148.48351596746593,146.08829332480207,146.6455535888672,59222800,0.0,0.0,AAPL,
118,2021-11-16 00:00:00-05:00,146.58690654221206,148.102247003654,146.00031832566742,147.62319946289062,59256200,0.0,0.0,AAPL,
119,2021-11-17 00:00:00-05:00,147.62317383397615,151.5337214852073,147.61340283516802,150.0574951171875,88807000,0.0,0.0,AAPL,
120,2021-11-18 00:00:00-05:00,150.27258025090998,155.12165110785514,149.62733629184328,154.33953857421875,137827700,0.0,0.0,AAPL,
121,2021-11-19 00:00:00-05:00,154.12448394226502,157.41913113659675,153.02953515610952,156.9596405029297,117305600,0.0,0.0,AAPL,
122,2021-11-22 00:00:00-05:00,158.064388202726,161.99449424357113,157.3996020130381,157.41915893554688,117467900,0.0,0.0,AAPL,
123,2021-11-23 00:00:00-05:00,157.51689191338718,158.18169292863084,155.502961782972,157.8004150390625,96041900,0.0,0.0,AAPL,
124,2021-11-24 00:00:00-05:00,157.1551823252834,158.5140974575523,156.07000441983408,158.31857299804688,69463600,0.0,0.0,AAPL,
125,2021-11-26 00:00:00-05:00,156.0015407986573,156.8618512011978,152.86331951425362,153.30325317382812,76959800,0.0,0.0,AAPL,
126,2021-11-29 00:00:00-05:00,155.80598568259293,157.5852919747901,155.23895449884512,156.6565399169922,88748200,0.0,0.0,AAPL,
127,2021-11-30 00:00:00-05:00,156.41215841772612,161.8184901598309,156.34371666317804,161.60340881347656,174048100,0.0,0.0,AAPL,
128,2021-12-01 00:00:00-05:00,163.73466976035556,166.49161375206606,160.8506430799377,161.0852813720703,152052500,0.0,0.0,AAPL,
129,2021-12-02 00:00:00-05:00,155.19014164372396,160.52803264766237,154.27116024660182,160.09786987304688,136739200,0.0,0.0,AAPL,
130,2021-12-03 00:00:00-05:00,160.3520514474846,161.271032766341,156.14820866843903,158.22079467773438,118023100,0.0,0.0,AAPL,
131,2021-12-06 00:00:00-05:00,160.61597549233863,164.12570364495514,160.60620449270007,161.62295532226562,107497000,0.0,0.0,AAPL,
132,2021-12-07 00:00:00-05:00,165.2988844701773,167.7429772469704,164.57542763792551,167.35191345214844,120405400,0.0,0.0,AAPL,
133,2021-12-08 00:00:00-05:00,168.2806769394803,172.02502878126478,166.88264814477856,171.16470336914062,116998900,0.0,0.0,AAPL,
134,2021-12-09 00:00:00-05:00,170.9985052389604,172.79735388590385,170.03063915946248,170.6563262939453,108923700,0.0,0.0,AAPL,
135,2021-12-10 00:00:00-05:00,171.29177949219212,175.61293309472177,170.78340409261324,175.43695068359375,115402700,0.0,0.0,AAPL,
136,2021-12-13 00:00:00-05:00,177.06962931153166,178.05705234389498,171.60464142456377,171.80995178222656,153237000,0.0,0.0,AAPL,
137,2021-12-14 00:00:00-05:00,171.33091243496327,173.76523433574428,168.3589020297747,170.43148803710938,139380400,0.0,0.0,AAPL,
138,2021-12-15 00:00:00-05:00,171.19399748026692,175.48582285763158,168.45661118755606,175.29029846191406,131063300,0.0,0.0,AAPL,
139,2021-12-16 00:00:00-05:00,175.27077720416733,177.08918279763162,166.93153397693786,168.4077606201172,150185800,0.0,0.0,AAPL,
140,2021-12-17 00:00:00-05:00,166.12985777423478,169.59070130648584,165.89523442801953,167.31280517578125,195432700,0.0,0.0,AAPL,
141,2021-12-20 00:00:00-05:00,164.51679054709132,166.76535914150864,163.71513578207376,165.95391845703125,107499100,0.0,0.0,AAPL,
142,2021-12-21 00:00:00-05:00,167.72338564818043,169.3267095815399,165.33794920445052,169.1214141845703,91185900,0.0,0.0,AAPL,
143,2021-12-22 00:00:00-05:00,169.1703261593658,171.92727008747283,168.30022969109157,171.71218872070312,92135300,0.0,0.0,AAPL,
144,2021-12-23 00:00:00-05:00,171.9174833311616,172.89512039322665,171.35045204505695,172.33786010742188,68356600,0.0,0.0,AAPL,
145,2021-12-27 00:00:00-05:00,173.12975263201184,176.3852860059842,173.1102106304085,176.29730224609375,74919600,0.0,0.0,AAPL,
146,2021-12-28 00:00:00-05:00,176.13111784462515,177.27495155456995,174.5375644683696,175.2805633544922,79144300,0.0,0.0,AAPL,
147,2021-12-29 00:00:00-05:00,175.31966069433915,176.59059189162147,174.15627017338588,175.36854553222656,62348900,0.0,0.0,AAPL,
148,2021-12-30 00:00:00-05:00,175.45652327947462,176.53193000592643,174.10737937130014,174.2149200439453,59773000,0.0,0.0,AAPL,
149,2021-12-31 00:00:00-05:00,174.1074207067375,175.22192661622364,173.295979969142,173.59906005859375,64062300,0.0,0.0,AAPL,
150,2022-01-03 00:00:00-05:00,173.85319685203027,178.79026689432098,173.73588518068755,177.93971252441406,104487900,0.0,0.0,AAPL,
151,2022-01-04 00:00:00-05:00,178.54585013474667,178.84891521802436,175.11433471652768,175.68136596679688,99310400,0.0,0.0,AAPL,
152,2022-01-05 00:00:00-05:00,175.59339039534856,176.14086475419518,170.73453308424857,171.00827026367188,94537600,0.0,0.0,AAPL,
153,2022-01-06 00:00:00-05:00,168.83792269234627,171.3797850968752,167.80162976232634,168.15357971191406,96904000,0.0,0.0,AAPL,
154,2022-01-07 00:00:00-05:00,169.02364770562122,170.24569386432273,167.20524242477114,168.3197479248047,86709100,0.0,0.0,AAPL,
155,2022-01-10 00:00:00-05:00,165.29885816519484,168.64237476166727,164.4092049558039,168.3393096923828,106765600,0.0,0.0,AAPL,
156,2022-01-11 00:00:00-05:00,168.46643037323963,171.26245812752686,166.99997473942338,171.16470336914062,76138300,0.0,0.0,AAPL,
157,2022-01-12 00:00:00-05:00,172.18141648353657,173.21770927349675,170.91050037060046,171.6046142578125,74805200,0.0,0.0,AAPL,
158,2022-01-13 00:00:00-05:00,171.8490227811223,172.67023424322653,167.94824595979313,168.3393096923828,84505800,0.0,0.0,AAPL,
159,2022-01-14 00:00:00-05:00,167.50830810674722,169.89374460419103,167.2638988741002,169.1996307373047,80440800,0.0,0.0,AAPL,
160,2022-01-18 00:00:00-05:00,167.6745127192973,168.68147761318977,165.62148401611884,166.0027618408203,90956700,0.0,0.0,AAPL,
161,2022-01-19 00:00:00-05:00,166.19833085017333,167.25418085979933,162.22912604138475,162.51263427734375,94815000,0.0,0.0,AAPL,
162,2022-01-20 00:00:00-05:00,163.24583471657064,165.8854518373375,160.50844792121475,160.83106994628906,91420500,0.0,0.0,AAPL,
163,2022-01-21 00:00:00-05:00,160.74312175844747,162.61041256635795,158.67053547305395,158.778076171875,122848900,0.0,0.0,AAPL,
164,2022-01-24 00:00:00-05:00,156.44152655886694,158.6705384327714,151.2404889080489,158.0057373046875,162294600,0.0,0.0,AAPL,
165,2022-01-25 00:00:00-05:00,155.4247355135648,159.1202024043847,153.5085752311325,156.20684814453125,115798400,0.0,0.0,AAPL,
166,2022-01-26 00:00:00-05:00,159.84364519078215,160.713741500623,154.2906743409117,156.1188507080078,108275300,0.0,0.0,AAPL,
167,2022-01-27 00:00:00-05:00,158.81715723147198,160.17607231774176,154.74041197266266,155.65939331054688,121954600,0.0,0.0,AAPL,
168,2022-01-28 00:00:00-05:00,162.00425626677838,166.54049197821774,159.15932862262193,166.52093505859375,179935700,0.0,0.0,AAPL,
169,2022-01-31 00:00:00-05:00,166.3547206203823,171.0864802658057,165.71924760028926,170.87139892578125,115541600,0.0,0.0,AAPL,
170,2022-02-01 00:00:00-05:00,170.1186272242385,170.93006781127377,168.45664712970438,170.70521545410156,86213900,0.0,0.0,AAPL,
171,2022-02-02 00:00:00-05:00,170.84209391826516,171.94682868403083,169.45385093947993,171.90771484375,84914300,0.0,0.0,AAPL,
172,2022-02-03 00:00:00-05:00,170.57811566132818,172.29876649074853,168.27089152715305,169.033447265625,89418100,0.0,0.0,AAPL,
173,2022-02-04 00:00:00-05:00,168.05452913595101,170.42343777091716,167.07564670173912,168.74954223632812,82465400,0.22,0.0,AAPL,
174,2022-02-07 00:00:00-05:00,169.20964451994723,170.27662295458384,167.3399751947351,168.0349884033203,77251200,0.0,0.0,AAPL,
175,2022-02-08 00:00:00-05:00,168.1035042386361,171.64706939744136,167.80983647215697,171.13804626464844,74829200,0.0,0.0,AAPL,
176,2022-02-09 00:00:00-05:00,172.3322647747442,172.91958530484067,171.20654095307694,172.55740356445312,71285000,0.0,0.0,AAPL,
177,2022-02-10 00:00:00-05:00,170.46260694632986,171.77430598076174,167.92730472233933,168.48526000976562,90865900,0.0,0.0,AAPL,
178,2022-02-11 00:00:00-05:00,168.690860750742,169.4250227899619,164.4914455219278,165.0787811279297,98670700,0.0,0.0,AAPL,
179,2022-02-14 00:00:00-05:00,163.83559821712237,165.9989356288058,163.04270559336564,165.313720703125,86185500,0.0,0.0,AAPL,
180,2022-02-15 00:00:00-05:00,167.35955476472148,169.29773807776493,166.654758116967,169.14111328125,62527400,0.0,0.0,AAPL,
181,2022-02-16 00:00:00-05:00,168.2209893560315,169.67951494494773,166.45899759893967,168.9062042236328,61177400,0.0,0.0,AAPL,
182,2022-02-17 00:00:00-05:00,167.41831260412283,168.2797341887302,164.91237519788157,165.313720703125,69589300,0.0,0.0,AAPL,
183,2022-02-18 00:00:00-05:00,166.23389408651346,166.93867600251053,162.68054453288332,163.76710510253906,82772700,0.0,0.0,AAPL,
184,2022-02-22 00:00:00-05:00,161.49608794845346,163.16998418925112,158.72584769849567,160.85003662109375,91162800,0.0,0.0,AAPL,
185,2022-02-23 00:00:00-05:00,162.0442012768804,162.64132019491717,156.37647821597528,156.68972778320312,90009200,0.0,0.0,AAPL,
186,2022-02-24 00:00:00-05:00,149.35790916683425,159.4110376690062,148.79015546543386,159.30335998535156,141147500,0.0,0.0,AAPL,
187,2022-02-25 00:00:00-05:00,160.38013909716133,161.6331077669388,157.47285626304333,161.3688201904297,91974200,0.0,0.0,AAPL,
188,2022-02-28 00:00:00-05:00,159.6165763607333,161.92673963359974,158.9998756125995,161.63307189941406,95056600,0.0,0.0,AAPL,
189,2022-03-01 00:00:00-05:00,161.22195543903135,163.08184127413253,158.54961021930214,159.75363159179688,83474400,0.0,0.0,AAPL,
190,2022-03-02 00:00:00-05:00,160.91850544375748,163.82578787806702,159.50891214996344,163.0426788330078,79724800,0.0,0.0,AAPL,
191,2022-03-03 00:00:00-05:00,164.91235266773373,165.3430634011942,162.05401727070716,162.7196502685547,76678400,0.0,0.0,AAPL,
192,2022-03-04 00:00:00-05:00,161.01642127862274,162.0540345545001,158.67689221468046,159.7242889404297,83737200,0.0,0.0,AAPL,
193,2022-03-07 00:00:00-05:00,159.91026569329455,161.53521443024337,155.68148559760553,155.93600463867188,96418800,0.0,0.0,AAPL,
194,2022-03-08 00:00:00-05:00,155.46614292973925,159.44040392728598,152.50991327214726,154.1152801513672,131148300,0.0,0.0,AAPL,
195,2022-03-09 00:00:00-05:00,158.0699979293642,159.95924959082657,156.04371820337047,159.5089569091797,91454900,0.0,0.0,AAPL,
196,2022-03-10 00:00:00-05:00,156.81700107101284,157.0029911685478,152.6861150001443,155.1724853515625,105342000,0.0,0.0,AAPL,
197,2022-03-11 00:00:00-05:00,155.57379764949783,155.91641251914996,151.23735509056115,151.46249389648438,96970100,0.0,0.0,AAPL,
198,2022-03-14 00:00:00-04:00,148.2517595892854,150.86537421208124,146.9302771053436,147.4392852783203,108732100,0.0,0.0,AAPL,
199,2022-03-15 00:00:00-04:00,147.71340492610565,152.28480063427574,147.204396636905,151.81492614746094,92964300,0.0,0.0,AAPL,
200,2022-03-16 00:00:00-04:00,153.73347873378214,156.62117872929153,151.19817698787602,156.21983337402344,102300200,0.0,0.0,AAPL,
201,2022-03-17 00:00:00-04:00,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,75615400,0.0,0.0,AAPL,
