Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,Capital Gains
2021-07-06 04:00:00+00:00,136.53350195950557,139.53572463895688,136.53350195950557,138.43426513671875,108181800,0.0,0.0,AAPL,
2021-07-07 04:00:00+00:00,139.91586805219617,141.231788943126,139.05809657469072,140.9198760986328,104911600,0.0,0.0,AAPL,
2021-07-08 04:00:00+00:00,138.00536723887996,140.42274763655988,137.11833949517367,139.6234588623047,105575500,0.0,0.0,AAPL,
2021-07-09 04:00:00+00:00,139.1458282969305,141.97260274724476,139.04834716131978,141.4462432861328,99890800,0.0,0.0,AAPL,
2021-07-12 04:00:00+00:00,142.51848639937432,142.62570970674338,140.364278087154,140.85165405273438,76299700,0.0,0.0,AAPL,
2021-07-13 04:00:00+00:00,140.39350901995925,143.7369156295679,140.00361422588887,141.96286010742188,100827100,0.0,0.0,AAPL,
2021-07-14 04:00:00+00:00,144.36078433286042,145.79367103404422,143.95137538377713,145.38426208496094,127050800,0.0,0.0,AAPL,
2021-07-15 04:00:00+00:00,145.47197634550716,146.21278242197317,143.37625087333885,144.7311553955078,106820300,0.0,0.0,AAPL,
2021-07-16 04:00:00+00:00,144.7116519617399,145.9788173432772,142.19679065127386,142.69390869140625,93251400,0.0,0.0,AAPL,
2021-07-19 04:00:00+00:00,140.12058929133983,140.43251704679776,138.0931035014654,138.85340881347656,121434600,0.0,0.0,AAPL,
2021-07-20 04:00:00+00:00,139.83790622702588,143.3860023478585,139.35053030452949,142.45997619628906,96350000,0.0,0.0,AAPL,
2021-07-21 04:00:00+00:00,141.8556348529318,142.44049190950972,140.97836414159778,141.72891235351562,74993500,0.0,0.0,AAPL,
2021-07-22 04:00:00+00:00,142.25527975346566,144.45821346206498,142.1285572602189,143.09356689453125,77338200,0.0,0.0,AAPL,
2021-07-23 04:00:00+00:00,143.8246641352954,144.96512221870486,143.21056560056124,144.8091583251953,71447400,0.0,0.0,AAPL,
2021-07-26 04:00:00+00:00,144.5264642055409,146.04707474588002,143.97084849928373,145.22828674316406,72434100,0.0,0.0,AAPL,
2021-07-27 04:00:00+00:00,145.35501995009983,145.44275893789174,141.87516288945258,143.06436157226562,104818600,0.0,0.0,AAPL,
2021-07-28 04:00:00+00:00,141.15382825419624,143.25929604709813,138.94113715127986,141.3195343017578,118931200,0.0,0.0,AAPL,
2021-07-29 04:00:00+00:00,141.03684881635502,142.8498878684949,140.92962551695572,141.96286010742188,56699500,0.0,0.0,AAPL,
2021-07-30 04:00:00+00:00,140.73469364228038,142.63545700170118,140.47150644681145,142.1773223876953,70440600,0.0,0.0,AAPL,
2021-08-02 04:00:00+00:00,142.6647202141764,143.23982039265098,141.58274477107045,141.84593200683594,62880000,0.0,0.0,AAPL,
2021-08-03 04:00:00+00:00,142.12859665195967,144.30228959895825,141.51449808960257,143.63946533203125,64786600,0.0,0.0,AAPL,
2021-08-04 04:00:00+00:00,143.55170433223327,144.05856456840556,142.5866946784069,143.23977661132812,56368300,0.0,0.0,AAPL,
2021-08-05 04:00:00+00:00,143.26903344221475,144.107320690727,142.47948676454712,143.34701538085938,46397700,0.0,0.0,AAPL,
2021-08-06 04:00:00+00:00,142.86866162914254,143.6105775396916,142.16578765248929,142.6636505126953,54126800,0.22,0.0,AAPL,
2021-08-09 04:00:00+00:00,142.72228266612592,143.21038897818232,142.05846523172403,142.61489868164062,48908700,0.0,0.0,AAPL,
2021-08-10 04:00:00+00:00,142.95656585685202,144.19635994581478,141.84368416396725,142.1365509033203,69023100,0.0,0.0,AAPL,
2021-08-11 04:00:00+00:00,142.5757719782956,143.22983226015378,142.06813754468416,142.39028930664062,48493500,0.0,0.0,AAPL,
2021-08-12 04:00:00+00:00,142.71246608285676,145.5044336133679,142.37078584930737,145.34823608398438,72282600,0.0,0.0,AAPL,
2021-08-13 04:00:00+00:00,145.42635605950554,145.88517705910473,144.7430103885552,145.5532684326172,59375000,0.0,0.0,AAPL,
2021-08-16 04:00:00+00:00,145.00657783567002,147.59354953492934,142.98582599022765,147.52520751953125,103296000,0.0,0.0,AAPL,
2021-08-17 04:00:00+00:00,146.65635150331968,148.07185618392833,145.54347021491796,146.6173095703125,92229700,0.0,0.0,AAPL,
2021-08-18 04:00:00+00:00,146.23665278463994,147.13476660342323,142.6734678004844,142.87847900390625,86326000,0.0,0.0,AAPL,
2021-08-19 04:00:00+00:00,141.5800847276963,144.4794367790495,141.06269334170713,143.21035766601562,86960300,0.0,0.0,AAPL,
2021-08-20 04:00:00+00:00,143.9327728785443,144.96755574158394,143.288469055807,144.66493225097656,60549600,0.0,0.0,AAPL,
2021-08-23 04:00:00+00:00,144.7820517027598,146.61733569322217,144.37204430196212,146.1487579345703,60131800,0.0,0.0,AAPL,
2021-08-24 04:00:00+00:00,145.89494350289067,147.2714065930409,145.60207679709836,146.06089782714844,48606400,0.0,0.0,AAPL,
2021-08-25 04:00:00+00:00,146.24637657624294,146.74425443123712,144.28419502392072,144.83087158203125,58991300,0.0,0.0,AAPL,
2021-08-26 04:00:00+00:00,144.82110951404735,145.57278230599707,144.00107981111,144.03036499023438,48597200,0.0,0.0,AAPL,
2021-08-27 04:00:00+00:00,143.97180225819312,145.2115961914639,143.33727014912955,145.06517028808594,55802400,0.0,0.0,AAPL,
2021-08-30 04:00:00+00:00,145.45562564226032,149.83882401907485,145.07490345956626,149.4776153564453,90956700,0.0,0.0,AAPL,
2021-08-31 04:00:00+00:00,149.02856544896787,149.16523456794167,147.69114453920625,148.2183074951172,86453100,0.0,0.0,AAPL,
2021-09-01 04:00:00+00:00,149.19453621732464,151.29338682527435,148.71618680019012,148.88214111328125,80313700,0.0,0.0,AAPL,
2021-09-02 04:00:00+00:00,150.20977826854366,151.03956466217258,148.77474502994417,149.99501037597656,71115500,0.0,0.0,AAPL,
2021-09-03 04:00:00+00:00,150.10238418360416,150.9516989362315,149.44832378980732,150.62954711914062,57808700,0.0,0.0,AAPL,
2021-09-07 04:00:00+00:00,151.28363626481303,153.51915609845358,150.71743128739138,152.9627227783203,82278300,0.0,0.0,AAPL,
2021-09-08 04:00:00+00:00,153.24581573453693,153.3043860941943,150.31717858511598,151.42030334472656,74420200,0.0,0.0,AAPL,
2021-09-09 04:00:00+00:00,151.7912489116524,152.39649574316758,150.2878736971047,150.405029296875,57305700,0.0,0.0,AAPL,
2021-09-10 04:00:00+00:00,151.31292061025323,151.7814983871202,145.1627795675759,145.42636108398438,140893200,0.0,0.0,AAPL,
2021-09-13 04:00:00+00:00,147.04689552955006,147.81809686029018,145.21161123932484,145.99258422851562,102404300,0.0,0.0,AAPL,
2021-09-14 04:00:00+00:00,146.77355269563384,147.47642687466802,143.4153793726529,144.59658813476562,109296300,0.0,0.0,AAPL,
2021-09-15 04:00:00+00:00,145.0261185341006,145.88519025288556,142.88821089491876,145.4849395751953,83281300,0.0,0.0,AAPL,
2021-09-16 04:00:00+00:00,144.9089297875281,145.42632102057476,143.71794980690362,145.25059509277344,68034100,0.0,0.0,AAPL,
2021-09-17 04:00:00+00:00,145.27992686740734,145.27992686740734,142.29270460935308,142.5855712890625,129868800,0.0,0.0,AAPL,
2021-09-20 04:00:00+00:00,140.37933813407227,141.3945924183066,137.9095220938746,139.539794921875,123478900,0.0,0.0,AAPL,
2021-09-21 04:00:00+00:00,140.50621829477157,141.1602935933769,139.38358019514305,140.0181121826172,75834000,0.0,0.0,AAPL,
2021-09-22 04:00:00+00:00,141.0138481925674,142.94674416241062,140.28168904837355,142.38055419921875,76404300,0.0,0.0,AAPL,
2021-09-23 04:00:00+00:00,143.16150856090553,143.58128753921014,142.17553963315416,143.3372344970703,64838200,0.0,0.0,AAPL,
2021-09-24 04:00:00+00:00,142.1950877231893,143.96202960944674,142.09746053449825,143.42510986328125,53477900,0.0,0.0,AAPL,
2021-09-27 04:00:00+00:00,142.00959923062172,142.48794860245857,140.39885495340664,141.91197204589844,74150700,0.0,0.0,AAPL,
2021-09-28 04:00:00+00:00,139.8424381686271,141.3067568929059,138.31954907870838,138.53431701660156,108972300,0.0,0.0,AAPL,
2021-09-29 04:00:00+00:00,139.08099698388077,141.0138935757981,138.65146109771675,139.43243408203125,74602000,0.0,0.0,AAPL,
2021-09-30 04:00:00+00:00,140.2426707272125,140.9455448156453,137.9192805517919,138.13404846191406,89056700,0.0,0.0,AAPL,
2021-10-01 04:00:00+00:00,138.52450892126643,139.5202495626883,135.80088336468526,139.2566680908203,94639600,0.0,0.0,AAPL,
2021-10-04 04:00:00+00:00,138.3878565109193,138.82716398233575,134.9808849639791,135.83018493652344,98322000,0.0,0.0,AAPL,
2021-10-05 04:00:00+00:00,136.17185207930245,138.8564357660988,136.04493972017434,137.75331115722656,80861100,0.0,0.0,AAPL,
2021-10-06 04:00:00+00:00,136.15233067899587,138.76857249312508,135.07849119061893,138.6221466064453,83221100,0.0,0.0,AAPL,
2021-10-07 04:00:00+00:00,139.6569602773058,140.7893703718494,139.32505159657362,139.88148498535156,61732700,0.0,0.0,AAPL,
2021-10-08 04:00:00+00:00,140.60387247260306,140.75029837603776,139.16883903566588,139.50074768066406,58773200,0.0,0.0,AAPL,
2021-10-11 04:00:00+00:00,138.88573944232053,141.36531233280488,138.43667519346084,139.4128875732422,64452200,0.0,0.0,AAPL,
2021-10-12 04:00:00+00:00,139.82285430694407,139.8423827196876,137.68494743386773,138.14376831054688,73035900,0.0,0.0,AAPL,
2021-10-13 04:00:00+00:00,137.88027267230362,138.0364553671229,135.88879063118128,137.55812072753906,78762700,0.0,0.0,AAPL,
2021-10-14 04:00:00+00:00,138.72954178771872,140.45744186952987,138.1438084019397,140.3402862548828,69907100,0.0,0.0,AAPL,
2021-10-15 04:00:00+00:00,140.35006796929892,141.45317790755652,140.09624319922384,141.3946075439453,67940300,0.0,0.0,AAPL,
2021-10-18 04:00:00+00:00,140.03763996851194,143.34699879821167,139.75454497889402,143.06390380859375,85589200,0.0,0.0,AAPL,
2021-10-19 04:00:00+00:00,143.51298745891924,145.62160993395176,143.06393807186709,145.2213592529297,76378900,0.0,0.0,AAPL,
2021-10-20 04:00:00+00:00,145.16278083703227,146.18780683574556,144.59657585778285,145.70945739746094,58418800,0.0,0.0,AAPL,
2021-10-21 04:00:00+00:00,145.27017952577518,146.0804376870695,144.35253739380764,145.9242401123047,61421000,0.0,0.0,AAPL,
2021-10-22 04:00:00+00:00,146.12925819899365,146.60759281256946,145.10423204789777,145.15304565429688,58883400,0.0,0.0,AAPL,
2021-10-25 04:00:00+00:00,145.14325947301697,145.8168484447923,144.1084766625064,145.10421752929688,50720600,0.0,0.0,AAPL,
2021-10-26 04:00:00+00:00,145.77776213009912,147.25183711393476,145.465367092144,145.76800537109375,60893400,0.0,0.0,AAPL,
2021-10-27 04:00:00+00:00,145.80708231384622,146.16827612937263,144.9577823061733,145.30921936035156,56094900,0.0,0.0,AAPL,
2021-10-28 04:00:00+00:00,146.25615073002083,149.5264533730465,146.15852353048365,148.94073486328125,100077900,0.0,0.0,AAPL,
2021-10-29 04:00:00+00:00,143.7179733088264,146.37327190681347,142.92724374395107,146.23660278320312,124953200,0.0,0.0,AAPL,
2021-11-01 04:00:00+00:00,145.44586537540286,146.13896771640327,144.2841704394488,145.4165802001953,74588300,0.0,0.0,AAPL,
2021-11-02 04:00:00+00:00,145.12375118515345,147.96453308347574,145.113979527006,146.45140075683594,69122000,0.0,0.0,AAPL,
2021-11-03 04:00:00+00:00,146.8125891838913,148.35500663634056,146.25615583539988,147.8864288330078,54511500,0.0,0.0,AAPL,
2021-11-04 04:00:00+00:00,147.97426542713765,148.80403696262286,147.0566234619275,147.3690185546875,60394600,0.0,0.0,AAPL,
2021-11-05 04:00:00+00:00,148.49328605752575,148.79635114627666,146.7042085245969,147.8969268798828,65463900,0.22,0.0,AAPL,
2021-11-08 05:00:00+00:00,148.02403856122066,148.18046407919945,146.80199217243356,147.0757293701172,55020900,0.0,0.0,AAPL,
2021-11-09 05:00:00+00:00,146.84111017051336,148.04359979638906,146.7042415538898,147.43746948242188,56787900,0.0,0.0,AAPL,
2021-11-10 05:00:00+00:00,146.6651351263565,146.77267581374304,144.54366421842147,144.61209106445312,65187100,0.0,0.0,AAPL,
2021-11-11 05:00:00+00:00,145.62882237351127,146.0882980655143,144.37743321812488,144.5631866455078,41000000,0.0,0.0,AAPL,
2021-11-12 05:00:00+00:00,145.11067671997742,147.03662312152338,144.18192440007093,146.63580322265625,63804000,0.0,0.0,AAPL,
2021-11-15 05:00:00+00:00,147.00727451410145,148.48351596746593,146.08829332480207,146.6455535888672,59222800,0.0,0.0,AAPL,
2021-11-16 05:00:00+00:00,146.58690654221206,148.102247003654,146.00031832566742,147.62319946289062,59256200,0.0,0.0,AAPL,
2021-11-17 05:00:00+00:00,147.62317383397615,151.5337214852073,147.61340283516802,150.0574951171875,88807000,0.0,0.0,AAPL,
2021-11-18 05:00:00+00:00,150.27262482103686,155.12169711619316,149.62738067059388,154.33958435058594,137827700,0.0,0.0,AAPL,
2021-11-19 05:00:00+00:00,154.12448394226502,157.41913113659675,153.02953515610952,156.9596405029297,117305600,0.0,0.0,AAPL,
2021-11-22 05:00:00+00:00,158.0643575600625,161.99446283900974,157.39957149925132,157.41912841796875,117467900,0.0,0.0,AAPL,
2021-11-23 05:00:00+00:00,157.51687668201387,158.18167763297342,155.5029467463392,157.80039978027344,96041900,0.0,0.0,AAPL,
2021-11-24 05:00:00+00:00,157.1551823252834,158.5140974575523,156.07000441983408,158.31857299804688,69463600,0.0,0.0,AAPL,
2021-11-26 05:00:00+00:00,156.00158738073347,156.8618980401627,152.86336515925657,153.3032989501953,76959800,0.0,0.0,AAPL,
2021-11-29 05:00:00+00:00,155.8060008585356,157.58530732404222,155.23896961955737,156.65655517578125,88748200,0.0,0.0,AAPL,
2021-11-30 05:00:00+00:00,156.41215841772612,161.8184901598309,156.34371666317804,161.60340881347656,174048100,0.0,0.0,AAPL,
2021-12-01 05:00:00+00:00,163.7346542506034,166.49159798116264,160.85062784337472,161.08526611328125,152052500,0.0,0.0,AAPL,
2021-12-02 05:00:00+00:00,155.19014164372396,160.52803264766237,154.27116024660182,160.09786987304688,136739200,0.0,0.0,AAPL,
2021-12-03 05:00:00+00:00,160.3520050545032,161.27098610748033,156.14816349171144,158.2207489013672,118023100,0.0,0.0,AAPL,
2021-12-06 05:00:00+00:00,160.61597549233863,164.12570364495514,160.60620449270007,161.62295532226562,107497000,0.0,0.0,AAPL,
2021-12-07 05:00:00+00:00,165.2988844701773,167.7429772469704,164.57542763792551,167.35191345214844,120405400,0.0,0.0,AAPL,
2021-12-08 05:00:00+00:00,168.280661937793,172.02501344578044,166.8826332677211,171.16468811035156,116998900,0.0,0.0,AAPL,
2021-12-09 05:00:00+00:00,170.9985205283445,172.7973693361273,170.03065436230736,170.65634155273438,108923700,0.0,0.0,AAPL,
2021-12-10 05:00:00+00:00,171.29179439045112,175.61294836881706,170.78341894665584,175.4369659423828,115402700,0.0,0.0,AAPL,
2021-12-13 05:00:00+00:00,177.06961358561998,178.0570365302883,171.6046261840087,171.8099365234375,153237000,0.0,0.0,AAPL,
2021-12-14 05:00:00+00:00,171.3308817563336,173.76520322122326,168.35887188331523,170.43145751953125,139380400,0.0,0.0,AAPL,
2021-12-15 05:00:00+00:00,171.19402728468987,175.48585340924998,168.4566405154073,175.2903289794922,131063300,0.0,0.0,AAPL,
2021-12-16 05:00:00+00:00,175.27074544292535,177.08915070687198,166.93150372687032,168.40773010253906,150185800,0.0,0.0,AAPL,
2021-12-17 05:00:00+00:00,166.12984262332955,169.59068583995457,165.89521929851176,167.3127899169922,195432700,0.0,0.0,AAPL,
2021-12-20 05:00:00+00:00,164.51676029378936,166.76532847471316,163.71510567618958,165.95388793945312,107499100,0.0,0.0,AAPL,
2021-12-21 05:00:00+00:00,167.72343104614094,169.3267554134747,165.33799395674112,169.1214599609375,91185900,0.0,0.0,AAPL,
2021-12-22 05:00:00+00:00,169.17029609354066,171.92723953166936,168.30019977990446,171.712158203125,92135300,0.0,0.0,AAPL,
2021-12-23 05:00:00+00:00,171.9174833311616,172.89512039322665,171.35045204505695,172.33786010742188,68356600,0.0,0.0,AAPL,
2021-12-27 05:00:00+00:00,173.1297226627458,176.38525547317582,173.11018066452525,176.29727172851562,74919600,0.0,0.0,AAPL,
2021-12-28 05:00:00+00:00,176.1310871789595,177.27492068975482,174.5375340801528,175.28053283691406,79144300,0.0,0.0,AAPL,
2021-12-29 05:00:00+00:00,175.31966069433915,176.59059189162147,174.15627017338588,175.36854553222656,62348900,0.0,0.0,AAPL,
2021-12-30 05:00:00+00:00,175.4565079119385,176.53191454419968,174.10736412193012,174.21490478515625,59773000,0.0,0.0,AAPL,
2021-12-31 05:00:00+00:00,174.10740540326523,175.22191121478994,173.2959647369927,173.5990447998047,64062300,0.0,0.0,AAPL,
2022-01-03 05:00:00+00:00,173.85318194367048,178.7902515625947,173.73587028238754,177.939697265625,104487900,0.0,0.0,AAPL,
2022-01-04 05:00:00+00:00,178.54585013474667,178.84891521802436,175.11433471652768,175.68136596679688,99310400,0.0,0.0,AAPL,
2022-01-05 05:00:00+00:00,175.5934060632604,176.14088047095728,170.7345483186125,171.00828552246094,94537600,0.0,0.0,AAPL,
2022-01-06 05:00:00+00:00,168.83792269234627,171.3797850968752,167.80162976232634,168.15357971191406,96904000,0.0,0.0,AAPL,
2022-01-07 05:00:00+00:00,169.02369367342152,170.24574016447164,167.20528789803654,168.31979370117188,86709100,0.0,0.0,AAPL,
2022-01-10 05:00:00+00:00,165.29888813158135,168.64240533418686,164.40923476090865,168.33934020996094,106765600,0.0,0.0,AAPL,
2022-01-11 05:00:00+00:00,168.46641535499305,171.26244286002324,166.99995985190662,171.16468811035156,76138300,0.0,0.0,AAPL,
2022-01-12 05:00:00+00:00,172.18141648353657,173.21770927349675,170.91050037060046,171.6046142578125,74805200,0.0,0.0,AAPL,
2022-01-13 05:00:00+00:00,171.84905393496263,172.6702655459411,167.94827640647682,168.33934020996094,84505800,0.0,0.0,AAPL,
2022-01-14 05:00:00+00:00,167.50833831927105,169.89377524696252,167.26392904254132,169.1996612548828,80440800,0.0,0.0,AAPL,
2022-01-18 05:00:00+00:00,167.6745435442064,168.68150862321704,165.62151446360372,166.00279235839844,90956700,0.0,0.0,AAPL,
2022-01-19 05:00:00+00:00,166.1983152453234,167.25416515581253,162.22911080921511,162.5126190185547,94815000,0.0,0.0,AAPL,
2022-01-20 05:00:00+00:00,163.24585020445963,165.88546757565922,160.50846314939517,160.83108520507812,91420500,0.0,0.0,AAPL,
2022-01-21 05:00:00+00:00,160.74309086318223,162.6103813121943,158.67050497614542,158.77804565429688,122848900,0.0,0.0,AAPL,
2022-01-24 05:00:00+00:00,156.44151145113543,158.67052310978175,151.24047430258736,158.00572204589844,162294600,0.0,0.0,AAPL,
2022-01-25 05:00:00+00:00,155.42475069595457,159.1202179477596,153.50859022634555,156.2068634033203,115798400,0.0,0.0,AAPL,
2022-01-26 05:00:00+00:00,159.84366081362626,160.7137572085088,154.29068942101793,156.11886596679688,108275300,0.0,0.0,AAPL,
2022-01-27 05:00:00+00:00,158.8171416631375,160.1760566161972,154.74039680395836,155.6593780517578,121954600,0.0,0.0,AAPL,
2022-01-28 05:00:00+00:00,162.0042414218655,166.5404767176366,159.1593140383979,166.5209197998047,179935700,0.0,0.0,AAPL,
2022-01-31 05:00:00+00:00,166.3547206203823,171.0864802658057,165.71924760028926,170.87139892578125,115541600,0.0,0.0,AAPL,
2022-02-01 05:00:00+00:00,170.1186272242385,170.93006781127377,168.45664712970438,170.70521545410156,86213900,0.0,0.0,AAPL,
2022-02-02 05:00:00+00:00,170.84207875406224,171.94681342176997,169.45383589849953,171.90769958496094,84914300,0.0,0.0,AAPL,
2022-02-03 05:00:00+00:00,170.57806946664553,172.29871983009215,168.27084595729548,169.0334014892578,89418100,0.0,0.0,AAPL,
2022-02-04 05:00:00+00:00,168.05457472378333,170.4234840013588,167.07569202403184,168.7495880126953,82465400,0.22,0.0,AAPL,
2022-02-07 05:00:00+00:00,169.20962915449093,170.27660749223818,167.33995999905824,168.03497314453125,77251200,0.0,0.0,AAPL,
2022-02-08 05:00:00+00:00,168.10351922686326,171.64708470161528,167.8098514342005,171.1380615234375,74829200,0.0,0.0,AAPL,
2022-02-09 05:00:00+00:00,172.33228001362485,172.9196005956565,171.20655609241282,172.5574188232422,71285000,0.0,0.0,AAPL,
2022-02-10 05:00:00+00:00,170.46260694632986,171.77430598076174,167.92730472233933,168.48526000976562,90865900,0.0,0.0,AAPL,
2022-02-11 05:00:00+00:00,168.6908451580762,169.42500712943504,164.49143031742815,165.07876586914062,98670700,0.0,0.0,AAPL,
2022-02-14 05:00:00+00:00,163.83558309476695,165.99892030677,163.04269054419584,165.31370544433594,86185500,0.0,0.0,AAPL,
2022-02-15 05:00:00+00:00,167.3595849608588,169.29776862360237,166.65478818594016,169.14114379882812,62527400,0.0,0.0,AAPL,
2022-02-16 05:00:00+00:00,168.22103494669418,169.6795609308949,166.4590427120735,168.90625,61177400,0.0,0.0,AAPL,
2022-02-17 05:00:00+00:00,167.4182971510757,168.27971865617212,164.91235997613748,165.31370544433594,69589300,0.0,0.0,AAPL,
2022-02-18 05:00:00+00:00,166.23387859788448,166.93866044821442,162.68052937533312,163.76708984375,82772700,0.0,0.0,AAPL,
2022-02-22 05:00:00+00:00,161.4960419882263,163.16993775264925,158.72580252665216,160.84999084472656,91162800,0.0,0.0,AAPL,
2022-02-23 05:00:00+00:00,162.04424861753867,162.64136771002168,156.3765239008277,156.6897735595703,90009200,0.0,0.0,AAPL,
2022-02-24 05:00:00+00:00,149.3579234730035,159.4110529381091,148.7901697172211,159.30337524414062,141147500,0.0,0.0,AAPL,
2022-02-25 05:00:00+00:00,160.38009360125866,161.6330619155997,157.47281159186534,161.3687744140625,91974200,0.0,0.0,AAPL,
2022-02-28 05:00:00+00:00,159.61659142915732,161.92675492011216,158.99989062280463,161.63308715820312,95056600,0.0,0.0,AAPL,
2022-03-01 05:00:00+00:00,161.22197083806662,163.0818568508139,158.5496253630897,159.75364685058594,83474400,0.0,0.0,AAPL,
2022-03-02 05:00:00+00:00,160.9185355637426,163.82581854222389,159.5089420061074,163.04270935058594,79724800,0.0,0.0,AAPL,
2022-03-03 05:00:00+00:00,164.91235266773373,165.3430634011942,162.05401727070716,162.7196502685547,76678400,0.0,0.0,AAPL,
2022-03-04 05:00:00+00:00,161.01640589639365,162.05401907314567,158.67687705595137,159.72427368164062,83737200,0.0,0.0,AAPL,
2022-03-07 05:00:00+00:00,159.91028134097652,161.5352302369313,155.68150083148916,155.93601989746094,96418800,0.0,0.0,AAPL,
2022-03-08 05:00:00+00:00,155.46614292973925,159.44040392728598,152.50991327214726,154.1152801513672,131148300,0.0,0.0,AAPL,
2022-03-09 05:00:00+00:00,158.06998280822745,159.95923428896205,156.04370327606966,159.50894165039062,91454900,0.0,0.0,AAPL,
2022-03-10 05:00:00+00:00,156.81701649151432,157.00300660733848,152.6861300144377,155.17250061035156,105342000,0.0,0.0,AAPL,
2022-03-11 05:00:00+00:00,155.57381332247203,155.91642822664025,151.2373703266691,151.46250915527344,96970100,0.0,0.0,AAPL,
2022-03-14 04:00:00+00:00,148.2517749321591,150.86538982544317,146.9302923114544,147.43930053710938,108732100,0.0,0.0,AAPL,
2022-03-15 04:00:00+00:00,147.713390079557,152.28478532825997,147.20438184151632,151.81491088867188,92964300,0.0,0.0,AAPL,
2022-03-16 04:00:00+00:00,153.73352378158447,156.6212246232631,151.19822129277074,156.21987915039062,102300200,0.0,0.0,AAPL,
2022-03-17 04:00:00+00:00,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,75615400,0.0,0.0,AAPL,
2022-03-18 04:00:00+00:00,157.1204572234023,161.00662274780382,156.38629519642316,160.51718139648438,123511700,0.0,0.0,AAPL,
2022-03-21 04:00:00+00:00,160.05708320205216,162.83712104497158,159.56764191840216,161.88760375976562,95811400,0.0,0.0,AAPL,
2022-03-22 04:00:00+00:00,162.01484532225444,165.8422796739602,161.42752475473955,165.2549591064453,81532000,0.0,0.0,AAPL,
2022-03-23 04:00:00+00:00,164.44252537221885,168.99432437394225,164.1096938716203,166.6156463623047,98062700,0.0,0.0,AAPL,
2022-03-24 04:00:00+00:00,167.4476727675763,170.46263328488442,166.61563143205333,170.3941192626953,90131400,0.0,0.0,AAPL,
2022-03-25 04:00:00+00:00,170.20813758146855,171.57856745870845,169.10199529276142,171.0303955078125,80546200,0.0,0.0,AAPL,
2022-03-28 04:00:00+00:00,168.53419473681177,172.01901397467847,168.36778650765086,171.8917694091797,90371900,0.0,0.0,AAPL,
2022-03-29 04:00:00+00:00,172.95877935054617,175.22977935165113,172.6161644453855,175.18084716796875,100589400,0.0,0.0,AAPL,
2022-03-30 04:00:00+00:00,174.77951856347462,175.81713189197046,172.9685794955082,174.0159912109375,92633200,0.0,0.0,AAPL,
2022-03-31 04:00:00+00:00,174.0845012718467,174.27049138056103,170.7171422878286,170.92271423339844,103049300,0.0,0.0,AAPL,
